ticker,side,date,price,shares,reason,turnover,fees_inr,pnl_inr,ema_fast,ema_slow,ema_htf,vwap_5d,vwap_20d,close,high_52w,volar,mvo_weight,alloc_inr
HINDZINC.NS,SELL,2018-02-23,159.27488969012003,13,vwap_or_trend_exit,2070.5735659715606,31.64802544078029,-15.733537253964172,156.35575311501108,154.31968238396732,146.76853924149978,158.54995356241878,155.46584917538317,158.34242248535156,163.64842224121094,,,
KEC.NS,BUY,2018-02-23,377.1551818847656,16,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=100.0% (>= 80%); VOLAR rank 1/2 (VOLAR=2.01); MVO weight=31.7% of capped cash (15% of available),6034.48291015625,14.286071048401368,0.0,358.9498393509273,340.204536882031,288.5864348955543,369.4295272451813,361.85395530967315,374.89935302734375,374.89935302734375,2.0095927474628,0.3170102570933475,6364.134249112805
KEC.NS,SELL,2018-02-26,363.9811111009198,16,stop,5823.697777614717,36.51350239426954,-261.58470598420405,362.25990162980696,341.653581784099,289.4677159601236,369.8492110289553,365.8101619104722,377.1551818847656,377.1551818847656,,,
SUNDRMFAST.NS,BUY,2018-02-26,529.3042602539062,34,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=96.9% (>= 80%); VOLAR rank 1/1 (VOLAR=1.20); MVO weight=100.0% of capped cash (15% of available),17996.344848632812,42.60465477272241,0.0,511.08149813114585,505.74967798619275,444.52943838990666,519.6814999259664,513.3860728810147,539.9400634765625,557.2587890625,1.1979244942400207,1.0,18055.910385969924
ESCORTS.NS,BUY,2018-02-27,839.4915161132812,21,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=97.2% (>= 80%); VOLAR rank 1/1 (VOLAR=1.77); MVO weight=100.0% of capped cash (15% of available),17629.321838378906,41.73576229610925,0.0,842.8081406962448,790.5181717661961,671.0313020788454,837.3179562410594,843.5216941420234,855.0625610351562,879.3112182617188,1.7671432185730283,1.0,17966.990210196924
INFY.NS,SELL,2018-02-27,460.7518932648878,38,stop,17508.571944065738,62.423612480203026,-381.5658840677282,464.51600083713083,446.95351319706066,411.3861075218035,468.4823592515106,463.06722941194755,464.4527282714844,483.70623779296875,,,
CHAMBLFERT.NS,BUY,2018-02-28,141.8558807373047,37,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=96.2% (>= 80%); VOLAR rank 3/3 (VOLAR=1.42); MVO weight=25.5% of capped cash (15% of available),5248.667587280273,12.42572713813284,0.0,134.03813014149858,129.4803300307515,115.21881023224265,137.39618604100917,135.84648655701818,137.77882385253906,143.1588592529297,1.4236737507973016,0.2546143228436041,5374.009379027109
COALINDIA.NS,SELL,2018-02-28,157.59413683934196,23,stop,3624.665147304865,33.26024937180495,-80.36237413127826,158.07854265569603,150.90912901560588,143.50832876751804,159.38622915888286,158.38606717521805,158.40194702148438,160.99069213867188,,,
DMART.NS,BUY,2018-02-28,1348.1500244140625,6,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=100.0% (>= 80%); VOLAR rank 1/3 (VOLAR=1.97); MVO weight=40.9% of capped cash (15% of available),8088.900146484375,19.14971074018799,0.0,1251.3061264504888,1185.4358431508767,1046.4472897701326,1286.405048416575,1267.5221276042034,1354.699951171875,1354.699951171875,1.9696735875655305,0.4088432456939542,8629.237398639087
ESCORTS.NS,SELL,2018-02-28,837.0330600755489,21,stop,17577.694261586526,62.57688472180754,-155.94022381029697,842.2051180447968,792.438695073925,672.707523114014,841.7598454205685,841.2392563573355,839.4915161132812,879.3112182617188,,,
GODREJPROP.NS,BUY,2018-02-28,780.2000122070312,9,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=89.0% (>= 80%); VOLAR rank 2/3 (VOLAR=1.77); MVO weight=33.7% of capped cash (15% of available),7021.800109863281,16.62345171089099,0.0,786.380784797842,774.7188152808405,649.8449744655558,777.7869528383908,781.6863100116037,784.7000122070312,882.0499877929688,1.7654193340234225,0.33654243146244167,7103.222485369232
SUNDRMFAST.NS,SELL,2018-02-28,516.3801915389387,34,stop,17556.926512323917,62.53083418998613,-544.5538252716061,516.198513817066,507.36523668936127,446.1584672920569,525.9792388475423,518.9750668733052,524.3155517578125,557.2587890625,,,
GODREJPROP.NS,SELL,2018-03-01,775.5534582138995,9,stop,6979.981123925096,39.07745202407825,-97.51988967315508,785.2570079631491,774.9337641799069,651.1420395177098,778.7119550405629,779.4507117727633,780.2000122070312,882.0499877929688,,,
HEG.NS,BUY,2018-03-01,470.43896484375,40,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=93.0% (>= 80%); VOLAR rank 1/1 (VOLAR=3.71); MVO weight=100.0% of capped cash (15% of available),18817.55859375,44.54880112019532,0.0,460.0379739495077,426.8461201759346,268.158331911959,459.21041415983075,460.6061500502606,480.1260070800781,516.4608764648438,3.708961604299751,1.0,19086.46980383801
AARTIIND.NS,BUY,2018-03-05,274.6912841796875,10,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=99.1% (>= 80%); VOLAR rank 3/3 (VOLAR=0.87); MVO weight=12.1% of capped cash (15% of available),2746.912841796875,9.16170078982666,0.0,274.3922622721644,260.76747159161704,227.82148208137227,275.170770387718,275.2531529618003,277.15008544921875,279.7153015136719,0.8707463833528498,0.12102735149357123,2767.6252736072242
ASTRAL.NS,BUY,2018-03-05,384.5890808105469,29,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=96.7% (>= 80%); VOLAR rank 1/3 (VOLAR=1.79); MVO weight=49.7% of capped cash (15% of available),11153.08334350586,26.403876425915833,0.0,368.8219236071227,359.2735472644539,324.1087547971643,386.3558027180999,382.5604567204275,390.3309326171875,403.5058288574219,1.7871529421818633,0.4970336668510727,11366.050080702393
BRITANNIA.NS,SELL,2018-03-05,2173.0998940461254,6,vwap_or_trend_exit,13038.599364276753,52.51186846194346,-216.14989389033641,2161.243773581165,2100.925149330519,1923.8908959952755,2195.43609836246,2156.4638057655034,2187.1904296875,2209.487548828125,,,
CHAMBLFERT.NS,SELL,2018-03-05,136.15529055112685,37,stop,5037.745750391694,34.770727653393045,-258.11829168010576,135.85065436916045,130.265450695806,115.70402303614541,139.23620961292877,136.83948799108228,137.6106719970703,143.1588592529297,,,
DMART.NS,SELL,2018-03-05,1309.5,6,vwap_or_trend_exit,7857.0,41.022158942000004,-292.072016166563,1277.1569973714272,1196.6180937323466,1052.0841397961392,1323.0004114668147,1294.031340954796,1314.25,1354.699951171875,,,
ESCORTS.NS,BUY,2018-03-05,841.4198608398438,10,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=97.0% (>= 80%); VOLAR rank 2/3 (VOLAR=1.62); MVO weight=38.2% of capped cash (15% of available),8414.198608398438,19.919824270714116,0.0,847.0005664555431,797.4039755264029,676.3581465658141,852.9494479938602,842.453282460874,853.3271484375,879.3112182617188,1.6178167614946521,0.38193898165535606,8734.091637635473
HEG.NS,SELL,2018-03-05,458.24899797693234,40,stop,18329.959919077293,64.24496310432151,-596.3924388972231,461.9290632030063,428.5556434962411,270.17107452819573,465.5491538130995,460.551756760736,470.43896484375,516.4608764648438,,,
AARTIIND.NS,SELL,2018-03-06,273.79881136323905,10,stop,2737.9881136323907,32.340405297010925,-50.42683425132205,274.446629891714,261.3135034578159,228.28784827140527,275.08087178574834,275.17468478717495,274.6912841796875,279.7153015136719,,,
ASTRAL.NS,SELL,2018-03-06,381.7632690674019,29,stop,11071.134802954655,48.14920073888047,-156.50161771600077,371.68867946229074,360.26631328586933,324.71054908585467,389.8474853122487,383.68167745467525,384.5890808105469,403.5058288574219,,,
ESCORTS.NS,SELL,2018-03-06,838.1159832873778,10,stop,8381.159832873778,42.18443410037331,-95.14303389574648,845.985892707234,799.1300886759495,678.0005516829686,852.978988620799,842.3276213943496,841.4198608398438,879.3112182617188,,,
IIFL.NS,BUY,2018-03-06,410.7836608886719,33,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=99.5% (>= 80%); VOLAR rank 1/2 (VOLAR=1.85); MVO weight=60.7% of capped cash (15% of available),13555.860809326172,32.092226215163635,0.0,391.27349652848955,365.3965521215256,307.857276284918,396.83970352122225,395.30122524932233,408.68994140625,410.7326354980469,1.8500508042501818,0.6074867275630271,13864.339273844973
PHOENIXLTD.NS,BUY,2018-03-06,320.62945556640625,27,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=96.5% (>= 80%); VOLAR rank 2/2 (VOLAR=1.25); MVO weight=39.3% of capped cash (15% of available),8656.995300292969,20.494622615885373,0.0,295.4356326114649,293.39862030756905,261.05558657539893,299.2867350297238,294.23360129367086,320.0151062011719,331.5899963378906,1.250069884082805,0.3925132724369728,8958.116995220656
INDUSINDBK.NS,BUY,2018-03-07,1624.445068359375,6,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=95.3% (>= 80%); VOLAR rank 2/2 (VOLAR=0.67); MVO weight=56.6% of capped cash (15% of available),9746.67041015625,23.074326009026365,0.0,1602.061907411636,1600.4136331156944,1528.3355334711853,1616.8848015202318,1580.2533976370862,1630.2117919921875,1711.37451171875,0.6701490897690595,0.5662443321799975,11031.934376979347
VOLTAS.NS,BUY,2018-03-07,598.79638671875,14,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=93.2% (>= 80%); VOLAR rank 1/2 (VOLAR=1.34); MVO weight=43.4% of capped cash (15% of available),8383.1494140625,19.846318221748042,0.0,580.9888925444856,579.12255364507,526.0470997791159,591.391803366944,574.7178736364793,595.2127075195312,638.885009765625,1.3365389963242813,0.4337556678200025,8450.705448318755
GODREJCP.NS,BUY,2018-03-08,669.3390502929688,28,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=97.7% (>= 80%); VOLAR rank 1/1 (VOLAR=0.61); MVO weight=100.0% of capped cash (15% of available),18741.493408203125,44.36872394354053,0.0,672.7096334673446,649.2151885355657,604.6281908377699,678.9581360870854,673.7025420714709,684.1421508789062,700.3403930664062,0.6095736355642077,1.0,18745.739007269778
IIFL.NS,SELL,2018-03-08,403.42997253442616,33,vwap_or_trend_exit,13313.189093636063,53.12074537536317,-327.88468728063555,396.3443312650038,368.58913627279543,309.81991500152026,403.2042405634874,398.41657920963274,403.2002258300781,410.7836608886719,,,
GODREJCP.NS,SELL,2018-03-09,671.3176715690097,28,stop,18796.89480393227,65.28034731960825,-54.24767553400247,672.0968001629126,650.0043595848757,605.2720799865779,679.3880830938529,674.6911272050348,669.3390502929688,700.3403930664062,,,
INDUSINDBK.NS,SELL,2018-03-09,1622.30028871744,6,vwap_or_trend_exit,9733.80173230464,45.18379036402271,-81.12679422465892,1607.7109221522364,1601.8839619810597,1530.1428536781614,1622.04131289745,1597.4102269053128,1614.8179931640625,1711.37451171875,,,
CASTROLIND.NS,BUY,2018-03-12,145.25726318359375,139,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=92.9% (>= 80%); VOLAR rank 1/1 (VOLAR=-0.61); MVO weight=100.0% of capped cash (15% of available),20190.75958251953,47.574629072841184,0.0,140.596765777469,136.75563029618476,137.61039123263512,141.39425301885728,140.63913957771896,143.4328155517578,154.44479370117188,-0.6053789696688213,1.0,20190.894547230768
IIFL.NS,BUY,2018-03-13,435.8831481933594,39,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=100.0% (>= 80%); VOLAR rank 1/1 (VOLAR=2.01); MVO weight=100.0% of capped cash (15% of available),16999.442779541016,40.244582832942086,0.0,406.6688987034685,374.1418625339678,312.999764992242,416.8406429380421,409.0633817128283,432.99786376953125,432.99786376953125,2.0142900058542854,1.0,17155.14441549191
HEG.NS,BUY,2018-03-14,480.991943359375,24,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=94.5% (>= 80%); VOLAR rank 1/2 (VOLAR=3.59); MVO weight=63.2% of capped cash (15% of available),11543.806640625,27.328877103855465,0.0,457.59162737063275,434.469628650617,282.4795892238556,455.9797683183211,462.2355805825184,488.1915588378906,516.4608764648438,3.588105083374295,0.6322055837710069,11576.681211232906
IIFL.NS,SELL,2018-03-14,413.7744006726083,39,stop,16137.201626231723,59.38272770921597,-961.8684638514502,411.9805804289032,376.5630894225714,314.2224852230989,424.2343442188609,415.8536690176968,435.8831481933594,435.8831481933594,,,
OBEROIRLTY.NS,BUY,2018-03-14,529.4840698242188,12,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=99.6% (>= 80%); VOLAR rank 2/2 (VOLAR=0.96); MVO weight=36.8% of capped cash (15% of available),6353.808837890625,15.042045165675292,0.0,502.0068292671002,483.80571035464624,435.6578755495778,509.5423010823185,503.9233405759973,542.4376220703125,544.7263793945312,0.9589665074646292,0.3677944162289931,6734.895763743847
PHOENIXLTD.NS,SELL,2018-03-14,322.7534109208993,27,stop,8714.342094864282,42.92323444720463,-6.0710624917780684,323.28110998977604,302.22226828718294,265.33903659367024,337.26428789748854,324.37528735768774,331.8110656738281,344.6392822265625,,,
CASTROLIND.NS,SELL,2018-03-16,143.8538518123485,139,vwap_or_trend_exit,19995.685401916442,67.93855278432193,-310.58736246025353,142.7517614746832,137.91158286983008,137.8839177238582,144.47592959028444,142.84438287127836,143.92401123046875,154.44479370117188,,,
CHAMBLFERT.NS,BUY,2018-03-16,138.45132446289062,45,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=97.7% (>= 80%); VOLAR rank 1/3 (VOLAR=1.57); MVO weight=30.2% of capped cash (15% of available),6230.309600830078,14.749672330862733,0.0,134.76388611110823,131.2246671438421,117.21551676315308,134.10856021171745,134.4166445144476,139.83834838867188,143.1588592529297,1.5726392924105441,0.3024690119453932,6278.22022574491
CHOLAFIN.NS,BUY,2018-03-16,285.7088928222656,32,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=100.0% (>= 80%); VOLAR rank 2/3 (VOLAR=1.28); MVO weight=44.7% of capped cash (15% of available),9142.6845703125,21.644446307865238,0.0,281.6419298609876,266.756315767366,240.48283004444187,281.3198699228113,282.6873380220394,288.7145690917969,288.7145690917969,1.2751176497749916,0.44701186338667176,9278.434520653602
OBEROIRLTY.NS,SELL,2018-03-16,500.9449247877872,12,stop,6011.339097453447,36.92957938272786,-394.4413649855816,510.7449220503806,487.24360454436913,437.49687739723635,522.253712504335,503.46223596762536,527.5849609375,544.7263793945312,,,
SHRIRAMFIN.NS,BUY,2018-03-16,251.9168701171875,20,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=96.0% (>= 80%); VOLAR rank 3/3 (VOLAR=0.96); MVO weight=25.1% of capped cash (15% of available),5038.33740234375,11.927790196333007,0.0,238.3473269196186,237.1031992897548,214.83481706901313,239.93177357212485,237.6832880176813,254.50436401367188,265.0372009277344,0.9630606415156298,0.2505191246679351,5199.918581114323
VOLTAS.NS,SELL,2018-03-16,598.5705394166789,14,stop,8379.987551833505,42.181834677360925,-65.19001512810419,602.0309153432921,586.0410994990797,531.5308660565772,610.2783030191877,601.5784315745517,611.9361572265625,638.885009765625,,,
CHOLAFIN.NS,SELL,2018-03-19,280.21330161720743,32,stop,8966.825651750638,43.483093001145775,-240.9864578708731,282.381377672129,267.49955408324445,240.9328406193456,284.047601300968,281.62140866051,285.7088928222656,288.7145690917969,,,
GRAVITA.NS,BUY,2018-03-19,155.10916137695312,94,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=91.6% (>= 80%); VOLAR rank 1/2 (VOLAR=2.22); MVO weight=69.2% of capped cash (15% of available),14580.261169433594,34.51739777408411,0.0,151.98342369347532,149.63652250448325,126.06272944502862,158.9887355857753,153.4733668249453,160.82444763183594,175.62799072265625,2.222834128028774,0.6924190893558361,14601.382447551674
HEG.NS,SELL,2018-03-19,574.8596824868102,24,target,13796.632379683446,54.19273541850435,2171.3041265360857,482.70256790863584,443.04398256039076,289.19652366557153,505.4835585878837,490.6644601195369,534.6063232421875,534.6063232421875,,,
INTELLECT.NS,BUY,2018-03-19,167.07159423828125,38,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=91.7% (>= 80%); VOLAR rank 2/2 (VOLAR=0.95); MVO weight=30.8% of capped cash (15% of available),6348.7205810546875,15.029999195912355,0.0,179.80826330437725,176.17290527622097,150.45960312754866,178.34556453683516,179.89489721341968,181.87106323242188,198.2930450439453,0.9545015143716763,0.30758091064416393,6486.110188065111
GRAVITA.NS,SELL,2018-03-20,153.70563513712767,94,stop,14448.329702890001,55.637812973166504,-222.0866772908432,152.55173963592583,149.85113579359972,126.35174866823186,159.6705127127064,154.4780252634449,155.10916137695312,175.62799072265625,,,
INTELLECT.NS,SELL,2018-03-20,176.53834903876276,38,stop,6708.457263472985,38.475373386768574,306.23130983561646,177.4925052923598,175.8159911178704,150.62489657143655,176.7898038082792,177.42547642086708,167.07159423828125,198.2930450439453,,,
SHRIRAMFIN.NS,SELL,2018-03-20,241.88995632986502,20,stop,4837.7991265973005,34.518761840726796,-246.9848277835095,241.50891034809885,237.95665911410433,215.49662744292277,245.90861597687322,240.8291749144915,244.63368225097656,265.0372009277344,,,
JUBLFOOD.NS,BUY,2018-03-22,223.12062072753906,33,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=96.7% (>= 80%); VOLAR rank 1/3 (VOLAR=1.93); MVO weight=34.4% of capped cash (15% of available),7362.980484008789,17.431164175725307,0.0,206.69169936979657,196.48602711419016,162.9618784642571,210.1964511465444,206.75342224413575,216.4857940673828,223.9051971435547,1.9286651184215686,0.3438905759667432,7503.900897754145
M&M.NS,BUY,2018-03-22,679.1849365234375,6,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=93.3% (>= 80%); VOLAR rank 3/3 (VOLAR=0.11); MVO weight=19.5% of capped cash (15% of available),4075.109619140625,10.738809612425294,0.0,685.0627156855091,684.8002612656007,657.9750795939616,689.7318212202254,684.5649880460869,692.6598510742188,742.284912109375,0.11245561100375807,0.1949948504187139,4254.905878130045
NESTLEIND.NS,BUY,2018-03-22,355.0792236328125,28,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=98.8% (>= 80%); VOLAR rank 2/3 (VOLAR=0.77); MVO weight=46.1% of capped cash (15% of available),9942.21826171875,23.53726716610254,0.0,350.18156965955905,344.9451622430501,330.0707427263206,350.824624514553,349.8058618293964,355.645263671875,359.81170654296875,0.7715220004655305,0.4611145736145429,10061.799609327798
