symbol,segment,expiry,as_of,pcr,total_call_oi,total_put_oi,delta_call_oi,delta_put_oi,top5_resistances,top5_supports,res_gaps,sup_gaps,ce_hotspot,pe_hotspot,equilibrium,equilibrium_strike,sentiment,rationale,report_text,status
INDUSINDBK,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.734,22657.0,16619.0,1484.0,621.0,800:7543; 900:1835; 880:1401; 820:1239; 810:1202,800:2624; 760:1875; 770:1516; 750:1434; 740:1358,10; 10; 20,10; 10; 10,"(830, 403)","(800, 223)",True,800.0,Bearish,"PCR 0.73 (<0.80) → bearish tilt; ΔCallOI 1,484 > 621 → bearish tilt","========================================================================
Symbol: INDUSINDBK | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 22,657
Total Put  OI: 16,619
PCR        : 0.73
ΔCall OI   : 1,484
ΔPut  OI   : 621
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 800:7543; 900:1835; 880:1401; 820:1239; 810:1202
Top-5 Supports    (PE OI): 800:2624; 760:1875; 770:1516; 750:1434; 740:1358
Flow (ΔOI) CE hotspot: 830 | ΔOI: 403
Flow (ΔOI) PE hotspot: 800 | ΔOI: 223
Closest resistance gaps: 10; 10; 20
Closest support gaps   : 10; 10; 10
------------------------------------------------------------------------
⚪ Equilibrium Zone: 800
Sentiment: Bearish
Why      : PCR 0.73 (<0.80) → bearish tilt; ΔCallOI 1,484 > 621 → bearish tilt
========================================================================",ok
NAUKRI,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.677,3786.0,2564.0,324.0,140.0,1400:1046; 1500:366; 1420:363; 1600:329; 1440:314,1400:415; 1300:383; 1380:319; 1360:203; 1200:178,20; 20; 60,20; 20; 60,"(1400, 123)","(1300, 127)",True,1400.0,Bearish,PCR 0.68 (<0.80) → bearish tilt; ΔCallOI 324 > 140 → bearish tilt,"========================================================================
Symbol: NAUKRI | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 3,786
Total Put  OI: 2,564
PCR        : 0.68
ΔCall OI   : 324
ΔPut  OI   : 140
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 1400:1046; 1500:366; 1420:363; 1600:329; 1440:314
Top-5 Supports    (PE OI): 1400:415; 1300:383; 1380:319; 1360:203; 1200:178
Flow (ΔOI) CE hotspot: 1400 | ΔOI: 123
Flow (ΔOI) PE hotspot: 1300 | ΔOI: 127
Closest resistance gaps: 20; 20; 60
Closest support gaps   : 20; 20; 60
------------------------------------------------------------------------
⚪ Equilibrium Zone: 1400
Sentiment: Bearish
Why      : PCR 0.68 (<0.80) → bearish tilt; ΔCallOI 324 > 140 → bearish tilt
========================================================================",ok
INFY,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.638,55876.0,35638.0,6936.0,3607.0,1600:8750; 1500:8407; 1520:8003; 1540:6312; 1560:4925,1500:5759; 1440:4213; 1400:3549; 1460:3289; 1480:2804,20; 20; 20,20; 20; 20,"(1480, 1159)","(1480, 716)",False,,Bearish,"PCR 0.64 (<0.80) → bearish tilt; ΔCallOI 6,936 > 3,607 → bearish tilt","========================================================================
Symbol: INFY | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 55,876
Total Put  OI: 35,638
PCR        : 0.64
ΔCall OI   : 6,936
ΔPut  OI   : 3,607
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 1600:8750; 1500:8407; 1520:8003; 1540:6312; 1560:4925
Top-5 Supports    (PE OI): 1500:5759; 1440:4213; 1400:3549; 1460:3289; 1480:2804
Flow (ΔOI) CE hotspot: 1480 | ΔOI: 1,159
Flow (ΔOI) PE hotspot: 1480 | ΔOI: 716
Closest resistance gaps: 20; 20; 20
Closest support gaps   : 20; 20; 20
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.64 (<0.80) → bearish tilt; ΔCallOI 6,936 > 3,607 → bearish tilt
========================================================================",ok
INOXWIND,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.526,4361.0,2296.0,500.0,198.0,160:1735; 170:548; 165:460; 155:405; 150:368,145:497; 150:388; 140:307; 155:247; 160:199,5; 5; 5,5; 5; 5,"(160, 201)","(145, 82)",False,,Bearish,PCR 0.53 (<0.80) → bearish tilt; ΔCallOI 500 > 198 → bearish tilt,"========================================================================
Symbol: INOXWIND | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 4,361
Total Put  OI: 2,296
PCR        : 0.53
ΔCall OI   : 500
ΔPut  OI   : 198
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 160:1735; 170:548; 165:460; 155:405; 150:368
Top-5 Supports    (PE OI): 145:497; 150:388; 140:307; 155:247; 160:199
Flow (ΔOI) CE hotspot: 160 | ΔOI: 201
Flow (ΔOI) PE hotspot: 145 | ΔOI: 82
Closest resistance gaps: 5; 5; 5
Closest support gaps   : 5; 5; 5
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.53 (<0.80) → bearish tilt; ΔCallOI 500 > 198 → bearish tilt
========================================================================",ok
INDIGO,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.918,10361.0,9511.0,1369.0,872.0,6000:1774; 5800:1138; 5900:1131; 6500:988; 6200:881,5500:1183; 5400:1104; 6000:1042; 5600:986; 5700:898,100; 100; 200,100; 100; 100,"(5700, 263)","(5500, 347)",False,,Bearish,"PCR 0.92 (~neutral); ΔCallOI 1,369 > 872 → bearish tilt","========================================================================
Symbol: INDIGO | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 10,361
Total Put  OI: 9,511
PCR        : 0.92
ΔCall OI   : 1,369
ΔPut  OI   : 872
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 6000:1774; 5800:1138; 5900:1131; 6500:988; 6200:881
Top-5 Supports    (PE OI): 5500:1183; 5400:1104; 6000:1042; 5600:986; 5700:898
Flow (ΔOI) CE hotspot: 5700 | ΔOI: 263
Flow (ΔOI) PE hotspot: 5500 | ΔOI: 347
Closest resistance gaps: 100; 100; 200
Closest support gaps   : 100; 100; 100
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.92 (~neutral); ΔCallOI 1,369 > 872 → bearish tilt
========================================================================",ok
JINDALSTEL,equities,25-Nov-2025,31-Oct-2025 15:30:00,1.046,7373.0,7712.0,39.0,18.0,1100:1416; 1080:737; 1200:606; 1240:501; 1120:429,1040:1138; 1000:899; 1080:689; 1050:688; 1060:675,20; 20; 40,10; 10; 20,"(1220, 115)","(920, 69)",False,,Bearish,PCR 1.05 (~neutral); ΔCallOI 39 > 18 → bearish tilt,"========================================================================
Symbol: JINDALSTEL | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 7,373
Total Put  OI: 7,712
PCR        : 1.05
ΔCall OI   : 39
ΔPut  OI   : 18
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 1100:1416; 1080:737; 1200:606; 1240:501; 1120:429
Top-5 Supports    (PE OI): 1040:1138; 1000:899; 1080:689; 1050:688; 1060:675
Flow (ΔOI) CE hotspot: 1220 | ΔOI: 115
Flow (ΔOI) PE hotspot: 920 | ΔOI: 69
Closest resistance gaps: 20; 20; 40
Closest support gaps   : 10; 10; 20
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 1.05 (~neutral); ΔCallOI 39 > 18 → bearish tilt
========================================================================",ok
JSWENERGY,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.406,11071.0,4490.0,1298.0,322.0,600:3850; 550:1427; 540:1390; 560:895; 580:827,530:924; 520:657; 550:644; 510:463; 500:452,10; 10; 20,10; 10; 10,"(540, 252)","(490, 124)",False,,Bearish,"PCR 0.41 (<0.80) → bearish tilt; ΔCallOI 1,298 > 322 → bearish tilt","========================================================================
Symbol: JSWENERGY | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 11,071
Total Put  OI: 4,490
PCR        : 0.41
ΔCall OI   : 1,298
ΔPut  OI   : 322
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 600:3850; 550:1427; 540:1390; 560:895; 580:827
Top-5 Supports    (PE OI): 530:924; 520:657; 550:644; 510:463; 500:452
Flow (ΔOI) CE hotspot: 540 | ΔOI: 252
Flow (ΔOI) PE hotspot: 490 | ΔOI: 124
Closest resistance gaps: 10; 10; 20
Closest support gaps   : 10; 10; 10
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.41 (<0.80) → bearish tilt; ΔCallOI 1,298 > 322 → bearish tilt
========================================================================",ok
JSWSTEEL,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.705,10524.0,7418.0,210.0,186.0,1340:1468; 1220:1194; 1240:871; 1150:717; 1200:675,1100:940; 1200:677; 1150:615; 1190:472; 1160:464,20; 20; 50,10; 10; 30,"(1210, 304)","(1070, 182)",False,,Bearish,PCR 0.70 (<0.80) → bearish tilt; ΔCallOI 210 > 186 → bearish tilt,"========================================================================
Symbol: JSWSTEEL | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 10,524
Total Put  OI: 7,418
PCR        : 0.70
ΔCall OI   : 210
ΔPut  OI   : 186
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 1340:1468; 1220:1194; 1240:871; 1150:717; 1200:675
Top-5 Supports    (PE OI): 1100:940; 1200:677; 1150:615; 1190:472; 1160:464
Flow (ΔOI) CE hotspot: 1210 | ΔOI: 304
Flow (ΔOI) PE hotspot: 1070 | ΔOI: 182
Closest resistance gaps: 20; 20; 50
Closest support gaps   : 10; 10; 30
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.70 (<0.80) → bearish tilt; ΔCallOI 210 > 186 → bearish tilt
========================================================================",ok
JIOFIN,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.678,23200.0,15723.0,1499.0,958.0,350:4127; 310:3549; 320:3072; 330:2903; 315:2273,300:2919; 310:2820; 305:1334; 290:1329; 350:1200,5; 5; 10,5; 5; 10,"(310, 579)","(300, 316)",False,,Bearish,"PCR 0.68 (<0.80) → bearish tilt; ΔCallOI 1,499 > 958 → bearish tilt","========================================================================
Symbol: JIOFIN | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 23,200
Total Put  OI: 15,723
PCR        : 0.68
ΔCall OI   : 1,499
ΔPut  OI   : 958
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 350:4127; 310:3549; 320:3072; 330:2903; 315:2273
Top-5 Supports    (PE OI): 300:2919; 310:2820; 305:1334; 290:1329; 350:1200
Flow (ΔOI) CE hotspot: 310 | ΔOI: 579
Flow (ΔOI) PE hotspot: 300 | ΔOI: 316
Closest resistance gaps: 5; 5; 10
Closest support gaps   : 5; 5; 10
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.68 (<0.80) → bearish tilt; ΔCallOI 1,499 > 958 → bearish tilt
========================================================================",ok
JUBLFOOD,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.953,3325.0,3170.0,559.0,418.0,600:600; 620:446; 630:431; 650:409; 610:331,600:584; 580:418; 560:396; 530:310; 550:245,10; 10; 10,10; 20; 20,"(620, 149)","(530, 156)",True,600.0,Bearish,PCR 0.95 (~neutral); ΔCallOI 559 > 418 → bearish tilt,"========================================================================
Symbol: JUBLFOOD | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 3,325
Total Put  OI: 3,170
PCR        : 0.95
ΔCall OI   : 559
ΔPut  OI   : 418
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 600:600; 620:446; 630:431; 650:409; 610:331
Top-5 Supports    (PE OI): 600:584; 580:418; 560:396; 530:310; 550:245
Flow (ΔOI) CE hotspot: 620 | ΔOI: 149
Flow (ΔOI) PE hotspot: 530 | ΔOI: 156
Closest resistance gaps: 10; 10; 10
Closest support gaps   : 10; 20; 20
------------------------------------------------------------------------
⚪ Equilibrium Zone: 600
Sentiment: Bearish
Why      : PCR 0.95 (~neutral); ΔCallOI 559 > 418 → bearish tilt
========================================================================",ok
KEI,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.422,3536.0,1492.0,523.0,177.0,4300:912; 4200:851; 4100:649; 4500:311; 4400:296,4300:361; 4000:207; 3700:197; 4100:192; 3900:155,100; 100; 100,100; 100; 200,"(4100, 192)","(3700, 68)",True,4300.0,Bearish,PCR 0.42 (<0.80) → bearish tilt; ΔCallOI 523 > 177 → bearish tilt,"========================================================================
Symbol: KEI | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 3,536
Total Put  OI: 1,492
PCR        : 0.42
ΔCall OI   : 523
ΔPut  OI   : 177
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 4300:912; 4200:851; 4100:649; 4500:311; 4400:296
Top-5 Supports    (PE OI): 4300:361; 4000:207; 3700:197; 4100:192; 3900:155
Flow (ΔOI) CE hotspot: 4100 | ΔOI: 192
Flow (ΔOI) PE hotspot: 3700 | ΔOI: 68
Closest resistance gaps: 100; 100; 100
Closest support gaps   : 100; 100; 200
------------------------------------------------------------------------
⚪ Equilibrium Zone: 4300
Sentiment: Bearish
Why      : PCR 0.42 (<0.80) → bearish tilt; ΔCallOI 523 > 177 → bearish tilt
========================================================================",ok
KPITTECH,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.728,2714.0,1977.0,640.0,190.0,1200:908; 1280:380; 1220:266; 1300:264; 1180:233,1200:378; 1000:336; 1160:228; 1100:214; 1180:177,20; 20; 20,20; 20; 60,"(1280, 208)","(1080, 52)",True,1200.0,Bearish,PCR 0.73 (<0.80) → bearish tilt; ΔCallOI 640 > 190 → bearish tilt,"========================================================================
Symbol: KPITTECH | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 2,714
Total Put  OI: 1,977
PCR        : 0.73
ΔCall OI   : 640
ΔPut  OI   : 190
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 1200:908; 1280:380; 1220:266; 1300:264; 1180:233
Top-5 Supports    (PE OI): 1200:378; 1000:336; 1160:228; 1100:214; 1180:177
Flow (ΔOI) CE hotspot: 1280 | ΔOI: 208
Flow (ΔOI) PE hotspot: 1080 | ΔOI: 52
Closest resistance gaps: 20; 20; 20
Closest support gaps   : 20; 20; 60
------------------------------------------------------------------------
⚪ Equilibrium Zone: 1200
Sentiment: Bearish
Why      : PCR 0.73 (<0.80) → bearish tilt; ΔCallOI 640 > 190 → bearish tilt
========================================================================",ok
KALYANKJIL,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.699,4395.0,3070.0,463.0,325.0,520:832; 560:735; 500:648; 540:424; 510:338,500:759; 520:381; 450:323; 510:303; 490:281,10; 10; 20,10; 10; 10,"(560, 209)","(480, 123)",False,,Bearish,PCR 0.70 (<0.80) → bearish tilt; ΔCallOI 463 > 325 → bearish tilt,"========================================================================
Symbol: KALYANKJIL | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 4,395
Total Put  OI: 3,070
PCR        : 0.70
ΔCall OI   : 463
ΔPut  OI   : 325
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 520:832; 560:735; 500:648; 540:424; 510:338
Top-5 Supports    (PE OI): 500:759; 520:381; 450:323; 510:303; 490:281
Flow (ΔOI) CE hotspot: 560 | ΔOI: 209
Flow (ΔOI) PE hotspot: 480 | ΔOI: 123
Closest resistance gaps: 10; 10; 20
Closest support gaps   : 10; 10; 10
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.70 (<0.80) → bearish tilt; ΔCallOI 463 > 325 → bearish tilt
========================================================================",ok
KAYNES,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.544,7511.0,4086.0,702.0,286.0,7000:2296; 6800:760; 8000:733; 7500:730; 6900:661,7000:699; 6500:549; 6800:538; 6300:400; 6200:363,100; 100; 500,100; 200; 200,"(7300, 255)","(6200, 138)",True,7000.0,Bearish,PCR 0.54 (<0.80) → bearish tilt; ΔCallOI 702 > 286 → bearish tilt,"========================================================================
Symbol: KAYNES | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 7,511
Total Put  OI: 4,086
PCR        : 0.54
ΔCall OI   : 702
ΔPut  OI   : 286
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 7000:2296; 6800:760; 8000:733; 7500:730; 6900:661
Top-5 Supports    (PE OI): 7000:699; 6500:549; 6800:538; 6300:400; 6200:363
Flow (ΔOI) CE hotspot: 7300 | ΔOI: 255
Flow (ΔOI) PE hotspot: 6200 | ΔOI: 138
Closest resistance gaps: 100; 100; 500
Closest support gaps   : 100; 200; 200
------------------------------------------------------------------------
⚪ Equilibrium Zone: 7000
Sentiment: Bearish
Why      : PCR 0.54 (<0.80) → bearish tilt; ΔCallOI 702 > 286 → bearish tilt
========================================================================",ok
