symbol,segment,expiry,as_of,pcr,total_call_oi,total_put_oi,delta_call_oi,delta_put_oi,top5_resistances,top5_supports,res_gaps,sup_gaps,ce_hotspot,pe_hotspot,equilibrium,equilibrium_strike,sentiment,rationale,report_text,status
HAL,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.634,27494.0,17418.0,-214.0,614.0,5000:5353; 4800:3992; 4900:3309; 4700:2875; 5400:1633,4500:2411; 4800:2237; 4700:1805; 4600:1515; 5000:1508,100; 100; 100,100; 100; 100,"(5400, 159)","(4200, 143)",False,,Neutral,PCR 0.63 (<0.80) → bearish tilt; ΔPutOI 614 > -214 → bullish tilt,"========================================================================
Symbol: HAL | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 27,494
Total Put  OI: 17,418
PCR        : 0.63
ΔCall OI   : -214
ΔPut  OI   : 614
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 5000:5353; 4800:3992; 4900:3309; 4700:2875; 5400:1633
Top-5 Supports    (PE OI): 4500:2411; 4800:2237; 4700:1805; 4600:1515; 5000:1508
Flow (ΔOI) CE hotspot: 5400 | ΔOI: 159
Flow (ΔOI) PE hotspot: 4200 | ΔOI: 143
Closest resistance gaps: 100; 100; 100
Closest support gaps   : 100; 100; 100
------------------------------------------------------------------------
Sentiment: Neutral
Why      : PCR 0.63 (<0.80) → bearish tilt; ΔPutOI 614 > -214 → bullish tilt
========================================================================",ok
HINDPETRO,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.696,7026.0,4889.0,-327.0,-177.0,500:1103; 480:933; 490:692; 520:518; 470:488,450:696; 470:531; 460:466; 420:429; 430:325,10; 10; 10,10; 10; 10,"(490, 193)","(450, 27)",False,,Neutral,PCR 0.70 (<0.80) → bearish tilt; ΔPutOI -177 > -327 → bullish tilt,"========================================================================
Symbol: HINDPETRO | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 7,026
Total Put  OI: 4,889
PCR        : 0.70
ΔCall OI   : -327
ΔPut  OI   : -177
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 500:1103; 480:933; 490:692; 520:518; 470:488
Top-5 Supports    (PE OI): 450:696; 470:531; 460:466; 420:429; 430:325
Flow (ΔOI) CE hotspot: 490 | ΔOI: 193
Flow (ΔOI) PE hotspot: 450 | ΔOI: 27
Closest resistance gaps: 10; 10; 10
Closest support gaps   : 10; 10; 10
------------------------------------------------------------------------
Sentiment: Neutral
Why      : PCR 0.70 (<0.80) → bearish tilt; ΔPutOI -177 > -327 → bullish tilt
========================================================================",ok
HINDUNILVR,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.446,32280.0,14413.0,1367.0,-77.0,2600:7422; 2500:5239; 2700:3445; 2520:1665; 2540:1551,2500:2364; 2400:1807; 2600:1300; 2300:1124; 2440:997,20; 20; 60,40; 60; 100,"(2420, 446)","(2400, 177)",False,,Bearish,"PCR 0.45 (<0.80) → bearish tilt; ΔCallOI 1,367 > -77 → bearish tilt","========================================================================
Symbol: HINDUNILVR | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 32,280
Total Put  OI: 14,413
PCR        : 0.45
ΔCall OI   : 1,367
ΔPut  OI   : -77
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 2600:7422; 2500:5239; 2700:3445; 2520:1665; 2540:1551
Top-5 Supports    (PE OI): 2500:2364; 2400:1807; 2600:1300; 2300:1124; 2440:997
Flow (ΔOI) CE hotspot: 2420 | ΔOI: 446
Flow (ΔOI) PE hotspot: 2400 | ΔOI: 177
Closest resistance gaps: 20; 20; 60
Closest support gaps   : 40; 60; 100
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.45 (<0.80) → bearish tilt; ΔCallOI 1,367 > -77 → bearish tilt
========================================================================",ok
HINDZINC,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.426,18367.0,7816.0,-335.0,63.0,550:4257; 500:3192; 520:1592; 480:1470; 490:1163,480:1064; 450:925; 460:703; 500:672; 440:624,10; 10; 20,10; 10; 20,"(505, 52)","(460, 41)",False,,Neutral,PCR 0.43 (<0.80) → bearish tilt; ΔPutOI 63 > -335 → bullish tilt,"========================================================================
Symbol: HINDZINC | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 18,367
Total Put  OI: 7,816
PCR        : 0.43
ΔCall OI   : -335
ΔPut  OI   : 63
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 550:4257; 500:3192; 520:1592; 480:1470; 490:1163
Top-5 Supports    (PE OI): 480:1064; 450:925; 460:703; 500:672; 440:624
Flow (ΔOI) CE hotspot: 505 | ΔOI: 52
Flow (ΔOI) PE hotspot: 460 | ΔOI: 41
Closest resistance gaps: 10; 10; 20
Closest support gaps   : 10; 10; 20
------------------------------------------------------------------------
Sentiment: Neutral
Why      : PCR 0.43 (<0.80) → bearish tilt; ΔPutOI 63 > -335 → bullish tilt
========================================================================",ok
POWERINDIA,equities,25-Nov-2025,07-Nov-2025 15:30:00,1.081,4823.0,5213.0,244.0,301.0,21000:809; 20000:530; 22000:514; 22500:495; 21500:360,20000:799; 18000:767; 19000:740; 18500:546; 19500:498,500; 500; 500,500; 500; 500,"(23000, 285)","(20500, 152)",False,,Bullish,PCR 1.08 (~neutral); ΔPutOI 301 > 244 → bullish tilt,"========================================================================
Symbol: POWERINDIA | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 4,823
Total Put  OI: 5,213
PCR        : 1.08
ΔCall OI   : 244
ΔPut  OI   : 301
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 21000:809; 20000:530; 22000:514; 22500:495; 21500:360
Top-5 Supports    (PE OI): 20000:799; 18000:767; 19000:740; 18500:546; 19500:498
Flow (ΔOI) CE hotspot: 23000 | ΔOI: 285
Flow (ΔOI) PE hotspot: 20500 | ΔOI: 152
Closest resistance gaps: 500; 500; 500
Closest support gaps   : 500; 500; 500
------------------------------------------------------------------------
Sentiment: Bullish
Why      : PCR 1.08 (~neutral); ΔPutOI 301 > 244 → bullish tilt
========================================================================",ok
HUDCO,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.574,6618.0,3799.0,228.0,252.0,250:1384; 240:1105; 245:775; 235:599; 230:503,220:576; 230:408; 240:405; 215:330; 225:271,5; 5; 5,5; 5; 5,"(245, 216)","(220, 106)",False,,Neutral,PCR 0.57 (<0.80) → bearish tilt; ΔPutOI 252 > 228 → bullish tilt,"========================================================================
Symbol: HUDCO | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 6,618
Total Put  OI: 3,799
PCR        : 0.57
ΔCall OI   : 228
ΔPut  OI   : 252
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 250:1384; 240:1105; 245:775; 235:599; 230:503
Top-5 Supports    (PE OI): 220:576; 230:408; 240:405; 215:330; 225:271
Flow (ΔOI) CE hotspot: 245 | ΔOI: 216
Flow (ΔOI) PE hotspot: 220 | ΔOI: 106
Closest resistance gaps: 5; 5; 5
Closest support gaps   : 5; 5; 5
------------------------------------------------------------------------
Sentiment: Neutral
Why      : PCR 0.57 (<0.80) → bearish tilt; ΔPutOI 252 > 228 → bullish tilt
========================================================================",ok
ICICIBANK,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.533,74416.0,39648.0,-3763.0,318.0,1400:12998; 1360:8919; 1380:7640; 1600:4969; 1350:4454,1400:4231; 1380:3922; 1360:3709; 1350:3438; 1300:2955,10; 20; 20,10; 20; 20,"(1500, 216)","(1340, 269)",True,1400.0,Neutral,"PCR 0.53 (<0.80) → bearish tilt; ΔPutOI 318 > -3,763 → bullish tilt","========================================================================
Symbol: ICICIBANK | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 74,416
Total Put  OI: 39,648
PCR        : 0.53
ΔCall OI   : -3,763
ΔPut  OI   : 318
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 1400:12998; 1360:8919; 1380:7640; 1600:4969; 1350:4454
Top-5 Supports    (PE OI): 1400:4231; 1380:3922; 1360:3709; 1350:3438; 1300:2955
Flow (ΔOI) CE hotspot: 1500 | ΔOI: 216
Flow (ΔOI) PE hotspot: 1340 | ΔOI: 269
Closest resistance gaps: 10; 20; 20
Closest support gaps   : 10; 20; 20
------------------------------------------------------------------------
⚪ Equilibrium Zone: 1400
Sentiment: Neutral
Why      : PCR 0.53 (<0.80) → bearish tilt; ΔPutOI 318 > -3,763 → bullish tilt
========================================================================",ok
ICICIGI,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.606,3255.0,1971.0,274.0,106.0,2100:653; 2040:395; 2000:337; 2200:337; 2060:324,2000:361; 2020:254; 1920:204; 1900:151; 1800:149,20; 40; 40,20; 20; 80,"(2120, 84)","(1920, 78)",False,,Bearish,PCR 0.61 (<0.80) → bearish tilt; ΔCallOI 274 > 106 → bearish tilt,"========================================================================
Symbol: ICICIGI | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 3,255
Total Put  OI: 1,971
PCR        : 0.61
ΔCall OI   : 274
ΔPut  OI   : 106
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 2100:653; 2040:395; 2000:337; 2200:337; 2060:324
Top-5 Supports    (PE OI): 2000:361; 2020:254; 1920:204; 1900:151; 1800:149
Flow (ΔOI) CE hotspot: 2120 | ΔOI: 84
Flow (ΔOI) PE hotspot: 1920 | ΔOI: 78
Closest resistance gaps: 20; 40; 40
Closest support gaps   : 20; 20; 80
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.61 (<0.80) → bearish tilt; ΔCallOI 274 > 106 → bearish tilt
========================================================================",ok
ICICIPRULI,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.677,3416.0,2311.0,109.0,217.0,620:536; 600:529; 610:338; 650:302; 630:248,600:476; 575:263; 580:229; 590:200; 610:156,10; 10; 10,5; 10; 10,"(620, 248)","(575, 228)",False,,Neutral,PCR 0.68 (<0.80) → bearish tilt; ΔPutOI 217 > 109 → bullish tilt,"========================================================================
Symbol: ICICIPRULI | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 3,416
Total Put  OI: 2,311
PCR        : 0.68
ΔCall OI   : 109
ΔPut  OI   : 217
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 620:536; 600:529; 610:338; 650:302; 630:248
Top-5 Supports    (PE OI): 600:476; 575:263; 580:229; 590:200; 610:156
Flow (ΔOI) CE hotspot: 620 | ΔOI: 248
Flow (ΔOI) PE hotspot: 575 | ΔOI: 228
Closest resistance gaps: 10; 10; 10
Closest support gaps   : 5; 10; 10
------------------------------------------------------------------------
Sentiment: Neutral
Why      : PCR 0.68 (<0.80) → bearish tilt; ΔPutOI 217 > 109 → bullish tilt
========================================================================",ok
IDFCFIRSTB,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.572,14111.0,8071.0,-102.0,291.0,84:3495; 80:1942; 85:1253; 90:1108; 82:1059,80:1142; 75:911; 79:629; 78:602; 77:506,1; 2; 2,1; 1; 1,"(90, 183)","(80, 124)",False,,Neutral,PCR 0.57 (<0.80) → bearish tilt; ΔPutOI 291 > -102 → bullish tilt,"========================================================================
Symbol: IDFCFIRSTB | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 14,111
Total Put  OI: 8,071
PCR        : 0.57
ΔCall OI   : -102
ΔPut  OI   : 291
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 84:3495; 80:1942; 85:1253; 90:1108; 82:1059
Top-5 Supports    (PE OI): 80:1142; 75:911; 79:629; 78:602; 77:506
Flow (ΔOI) CE hotspot: 90 | ΔOI: 183
Flow (ΔOI) PE hotspot: 80 | ΔOI: 124
Closest resistance gaps: 1; 2; 2
Closest support gaps   : 1; 1; 1
------------------------------------------------------------------------
Sentiment: Neutral
Why      : PCR 0.57 (<0.80) → bearish tilt; ΔPutOI 291 > -102 → bullish tilt
========================================================================",ok
IIFL,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.529,4613.0,2438.0,57.0,-3.0,560:1072; 550:1015; 540:499; 580:341; 530:303,500:384; 490:318; 550:254; 520:236; 540:221,10; 10; 10,10; 10; 20,"(560, 268)","(490, 65)",False,,Bearish,PCR 0.53 (<0.80) → bearish tilt; ΔCallOI 57 > -3 → bearish tilt,"========================================================================
Symbol: IIFL | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 4,613
Total Put  OI: 2,438
PCR        : 0.53
ΔCall OI   : 57
ΔPut  OI   : -3
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 560:1072; 550:1015; 540:499; 580:341; 530:303
Top-5 Supports    (PE OI): 500:384; 490:318; 550:254; 520:236; 540:221
Flow (ΔOI) CE hotspot: 560 | ΔOI: 268
Flow (ΔOI) PE hotspot: 490 | ΔOI: 65
Closest resistance gaps: 10; 10; 10
Closest support gaps   : 10; 10; 20
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.53 (<0.80) → bearish tilt; ΔCallOI 57 > -3 → bearish tilt
========================================================================",ok
ITC,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.489,35080.0,17138.0,3356.0,1175.0,420:5828; 430:5364; 425:3199; 410:3126; 415:2498,410:2157; 420:1789; 400:1713; 415:1616; 390:1530,5; 5; 5,5; 5; 10,"(410, 1230)","(390, 419)",False,,Bearish,"PCR 0.49 (<0.80) → bearish tilt; ΔCallOI 3,356 > 1,175 → bearish tilt","========================================================================
Symbol: ITC | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 35,080
Total Put  OI: 17,138
PCR        : 0.49
ΔCall OI   : 3,356
ΔPut  OI   : 1,175
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 420:5828; 430:5364; 425:3199; 410:3126; 415:2498
Top-5 Supports    (PE OI): 410:2157; 420:1789; 400:1713; 415:1616; 390:1530
Flow (ΔOI) CE hotspot: 410 | ΔOI: 1,230
Flow (ΔOI) PE hotspot: 390 | ΔOI: 419
Closest resistance gaps: 5; 5; 5
Closest support gaps   : 5; 5; 10
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.49 (<0.80) → bearish tilt; ΔCallOI 3,356 > 1,175 → bearish tilt
========================================================================",ok
INDIANB,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.724,5599.0,4052.0,202.0,-7.0,870:1107; 850:719; 940:652; 900:367; 860:366,850:524; 860:496; 800:421; 830:324; 820:313,10; 10; 30,10; 10; 20,"(850, 232)","(850, 52)",False,,Bearish,PCR 0.72 (<0.80) → bearish tilt; ΔCallOI 202 > -7 → bearish tilt,"========================================================================
Symbol: INDIANB | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 5,599
Total Put  OI: 4,052
PCR        : 0.72
ΔCall OI   : 202
ΔPut  OI   : -7
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 870:1107; 850:719; 940:652; 900:367; 860:366
Top-5 Supports    (PE OI): 850:524; 860:496; 800:421; 830:324; 820:313
Flow (ΔOI) CE hotspot: 850 | ΔOI: 232
Flow (ΔOI) PE hotspot: 850 | ΔOI: 52
Closest resistance gaps: 10; 10; 30
Closest support gaps   : 10; 10; 20
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.72 (<0.80) → bearish tilt; ΔCallOI 202 > -7 → bearish tilt
========================================================================",ok
IEX,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.596,14233.0,8478.0,-534.0,-97.0,150:4706; 145:1504; 160:1330; 140:1265; 165:1262,150:951; 145:896; 140:874; 130:847; 115:737,5; 5; 5,5; 5; 10,"(145, 9)","(132, 118)",True,150.0,Neutral,PCR 0.60 (<0.80) → bearish tilt; ΔPutOI -97 > -534 → bullish tilt,"========================================================================
Symbol: IEX | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 14,233
Total Put  OI: 8,478
PCR        : 0.60
ΔCall OI   : -534
ΔPut  OI   : -97
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 150:4706; 145:1504; 160:1330; 140:1265; 165:1262
Top-5 Supports    (PE OI): 150:951; 145:896; 140:874; 130:847; 115:737
Flow (ΔOI) CE hotspot: 145 | ΔOI: 9
Flow (ΔOI) PE hotspot: 132 | ΔOI: 118
Closest resistance gaps: 5; 5; 5
Closest support gaps   : 5; 5; 10
------------------------------------------------------------------------
⚪ Equilibrium Zone: 150
Sentiment: Neutral
Why      : PCR 0.60 (<0.80) → bearish tilt; ΔPutOI -97 > -534 → bullish tilt
========================================================================",ok
