symbol,segment,expiry,as_of,pcr,total_call_oi,total_put_oi,delta_call_oi,delta_put_oi,top5_resistances,top5_supports,res_gaps,sup_gaps,ce_hotspot,pe_hotspot,equilibrium,equilibrium_strike,sentiment,rationale,report_text,status
FORTIS,equities,25-Nov-2025,03-Nov-2025 15:30:00,0.593,3216.0,1908.0,2.0,43.0,1100:450; 1200:439; 1050:262; 960:208; 1110:192,1000:562; 970:159; 1020:149; 950:126; 980:123,10; 50; 90,10; 20; 20,"(1070, 13)","(1000, 49)",False,,Neutral,PCR 0.59 (<0.80) → bearish tilt; ΔPutOI 43 > 2 → bullish tilt,"========================================================================
Symbol: FORTIS | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 3,216
Total Put  OI: 1,908
PCR        : 0.59
ΔCall OI   : 2
ΔPut  OI   : 43
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 1100:450; 1200:439; 1050:262; 960:208; 1110:192
Top-5 Supports    (PE OI): 1000:562; 970:159; 1020:149; 950:126; 980:123
Flow (ΔOI) CE hotspot: 1070 | ΔOI: 13
Flow (ΔOI) PE hotspot: 1000 | ΔOI: 49
Closest resistance gaps: 10; 50; 90
Closest support gaps   : 10; 20; 20
------------------------------------------------------------------------
Sentiment: Neutral
Why      : PCR 0.59 (<0.80) → bearish tilt; ΔPutOI 43 > 2 → bullish tilt
========================================================================",ok
GAIL,equities,25-Nov-2025,03-Nov-2025 15:30:00,0.656,12085.0,7926.0,-305.0,276.0,190:2500; 185:2003; 200:1454; 180:1289; 195:1032,180:1450; 185:763; 205:664; 170:655; 190:596,5; 5; 5,5; 5; 10,"(187, 200)","(172, 383)",False,,Neutral,PCR 0.66 (<0.80) → bearish tilt; ΔPutOI 276 > -305 → bullish tilt,"========================================================================
Symbol: GAIL | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 12,085
Total Put  OI: 7,926
PCR        : 0.66
ΔCall OI   : -305
ΔPut  OI   : 276
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 190:2500; 185:2003; 200:1454; 180:1289; 195:1032
Top-5 Supports    (PE OI): 180:1450; 185:763; 205:664; 170:655; 190:596
Flow (ΔOI) CE hotspot: 187 | ΔOI: 200
Flow (ΔOI) PE hotspot: 172 | ΔOI: 383
Closest resistance gaps: 5; 5; 5
Closest support gaps   : 5; 5; 10
------------------------------------------------------------------------
Sentiment: Neutral
Why      : PCR 0.66 (<0.80) → bearish tilt; ΔPutOI 276 > -305 → bullish tilt
========================================================================",ok
GMRAIRPORT,equities,25-Nov-2025,03-Nov-2025 15:30:00,0.345,13483.0,4654.0,144.0,-25.0,95:4170; 100:2482; 96:1094; 97:1083; 94:901,95:938; 90:741; 88:739; 92:467; 93:303,1; 1; 1,1; 2; 2,"(95, 92)","(93, 16)",True,95.0,Bearish,PCR 0.35 (<0.80) → bearish tilt; ΔCallOI 144 > -25 → bearish tilt,"========================================================================
Symbol: GMRAIRPORT | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 13,483
Total Put  OI: 4,654
PCR        : 0.35
ΔCall OI   : 144
ΔPut  OI   : -25
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 95:4170; 100:2482; 96:1094; 97:1083; 94:901
Top-5 Supports    (PE OI): 95:938; 90:741; 88:739; 92:467; 93:303
Flow (ΔOI) CE hotspot: 95 | ΔOI: 92
Flow (ΔOI) PE hotspot: 93 | ΔOI: 16
Closest resistance gaps: 1; 1; 1
Closest support gaps   : 1; 2; 2
------------------------------------------------------------------------
⚪ Equilibrium Zone: 95
Sentiment: Bearish
Why      : PCR 0.35 (<0.80) → bearish tilt; ΔCallOI 144 > -25 → bearish tilt
========================================================================",ok
GLENMARK,equities,25-Nov-2025,03-Nov-2025 15:30:00,0.849,4964.0,4212.0,-622.0,178.0,1900:989; 2000:478; 1860:396; 1840:310; 1920:286,1800:616; 1780:423; 1840:351; 1860:324; 1900:316,20; 20; 40,20; 20; 40,"(1920, 145)","(1720, 66)",False,,Bullish,PCR 0.85 (~neutral); ΔPutOI 178 > -622 → bullish tilt,"========================================================================
Symbol: GLENMARK | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 4,964
Total Put  OI: 4,212
PCR        : 0.85
ΔCall OI   : -622
ΔPut  OI   : 178
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 1900:989; 2000:478; 1860:396; 1840:310; 1920:286
Top-5 Supports    (PE OI): 1800:616; 1780:423; 1840:351; 1860:324; 1900:316
Flow (ΔOI) CE hotspot: 1920 | ΔOI: 145
Flow (ΔOI) PE hotspot: 1720 | ΔOI: 66
Closest resistance gaps: 20; 20; 40
Closest support gaps   : 20; 20; 40
------------------------------------------------------------------------
Sentiment: Bullish
Why      : PCR 0.85 (~neutral); ΔPutOI 178 > -622 → bullish tilt
========================================================================",ok
GODREJCP,equities,25-Nov-2025,03-Nov-2025 15:30:00,0.783,4649.0,3642.0,-418.0,752.0,1200:799; 1280:697; 1180:611; 1240:370; 1120:359,1160:693; 1100:439; 1000:429; 1120:398; 1140:299,20; 40; 40,20; 20; 20,"(1180, 343)","(1160, 619)",False,,Neutral,PCR 0.78 (<0.80) → bearish tilt; ΔPutOI 752 > -418 → bullish tilt,"========================================================================
Symbol: GODREJCP | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 4,649
Total Put  OI: 3,642
PCR        : 0.78
ΔCall OI   : -418
ΔPut  OI   : 752
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 1200:799; 1280:697; 1180:611; 1240:370; 1120:359
Top-5 Supports    (PE OI): 1160:693; 1100:439; 1000:429; 1120:398; 1140:299
Flow (ΔOI) CE hotspot: 1180 | ΔOI: 343
Flow (ΔOI) PE hotspot: 1160 | ΔOI: 619
Closest resistance gaps: 20; 40; 40
Closest support gaps   : 20; 20; 20
------------------------------------------------------------------------
Sentiment: Neutral
Why      : PCR 0.78 (<0.80) → bearish tilt; ΔPutOI 752 > -418 → bullish tilt
========================================================================",ok
GODREJPROP,equities,25-Nov-2025,03-Nov-2025 15:30:00,0.677,6170.0,4178.0,267.0,160.0,2500:1258; 2400:964; 2300:872; 2600:453; 2320:386,2300:591; 2200:414; 2100:346; 2140:298; 2320:271,20; 80; 100,20; 40; 60,"(2400, 119)","(2300, 55)",False,,Bearish,PCR 0.68 (<0.80) → bearish tilt; ΔCallOI 267 > 160 → bearish tilt,"========================================================================
Symbol: GODREJPROP | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 6,170
Total Put  OI: 4,178
PCR        : 0.68
ΔCall OI   : 267
ΔPut  OI   : 160
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 2500:1258; 2400:964; 2300:872; 2600:453; 2320:386
Top-5 Supports    (PE OI): 2300:591; 2200:414; 2100:346; 2140:298; 2320:271
Flow (ΔOI) CE hotspot: 2400 | ΔOI: 119
Flow (ΔOI) PE hotspot: 2300 | ΔOI: 55
Closest resistance gaps: 20; 80; 100
Closest support gaps   : 20; 40; 60
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.68 (<0.80) → bearish tilt; ΔCallOI 267 > 160 → bearish tilt
========================================================================",ok
GRASIM,equities,25-Nov-2025,03-Nov-2025 15:30:00,0.67,7507.0,5026.0,278.0,-571.0,3000:1798; 3280:759; 3200:667; 2900:554; 3100:508,2800:799; 2600:760; 2900:599; 2740:454; 2700:324,80; 100; 100,40; 60; 100,"(2900, 59)","(2900, 54)",False,,Bearish,PCR 0.67 (<0.80) → bearish tilt; ΔCallOI 278 > -571 → bearish tilt,"========================================================================
Symbol: GRASIM | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 7,507
Total Put  OI: 5,026
PCR        : 0.67
ΔCall OI   : 278
ΔPut  OI   : -571
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 3000:1798; 3280:759; 3200:667; 2900:554; 3100:508
Top-5 Supports    (PE OI): 2800:799; 2600:760; 2900:599; 2740:454; 2700:324
Flow (ΔOI) CE hotspot: 2900 | ΔOI: 59
Flow (ΔOI) PE hotspot: 2900 | ΔOI: 54
Closest resistance gaps: 80; 100; 100
Closest support gaps   : 40; 60; 100
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.67 (<0.80) → bearish tilt; ΔCallOI 278 > -571 → bearish tilt
========================================================================",ok
HCLTECH,equities,25-Nov-2025,03-Nov-2025 15:30:00,0.818,12739.0,10426.0,1315.0,568.0,1720:1913; 1600:1401; 1560:1362; 1700:1327; 1640:1174,1400:3356; 1500:968; 1460:904; 1520:761; 1540:748,20; 40; 40,20; 20; 40,"(1620, 480)","(1400, 609)",False,,Bearish,"PCR 0.82 (~neutral); ΔCallOI 1,315 > 568 → bearish tilt","========================================================================
Symbol: HCLTECH | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 12,739
Total Put  OI: 10,426
PCR        : 0.82
ΔCall OI   : 1,315
ΔPut  OI   : 568
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 1720:1913; 1600:1401; 1560:1362; 1700:1327; 1640:1174
Top-5 Supports    (PE OI): 1400:3356; 1500:968; 1460:904; 1520:761; 1540:748
Flow (ΔOI) CE hotspot: 1620 | ΔOI: 480
Flow (ΔOI) PE hotspot: 1400 | ΔOI: 609
Closest resistance gaps: 20; 40; 40
Closest support gaps   : 20; 20; 40
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.82 (~neutral); ΔCallOI 1,315 > 568 → bearish tilt
========================================================================",ok
HDFCAMC,equities,25-Nov-2025,03-Nov-2025 15:30:00,0.632,10786.0,6820.0,-35.0,90.0,6000:1683; 5800:1466; 5500:1119; 5600:1060; 5700:955,5400:1013; 5500:801; 5200:791; 5300:630; 5000:530,100; 100; 100,100; 100; 100,"(6100, 78)","(5400, 148)",False,,Neutral,PCR 0.63 (<0.80) → bearish tilt; ΔPutOI 90 > -35 → bullish tilt,"========================================================================
Symbol: HDFCAMC | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 10,786
Total Put  OI: 6,820
PCR        : 0.63
ΔCall OI   : -35
ΔPut  OI   : 90
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 6000:1683; 5800:1466; 5500:1119; 5600:1060; 5700:955
Top-5 Supports    (PE OI): 5400:1013; 5500:801; 5200:791; 5300:630; 5000:530
Flow (ΔOI) CE hotspot: 6100 | ΔOI: 78
Flow (ΔOI) PE hotspot: 5400 | ΔOI: 148
Closest resistance gaps: 100; 100; 100
Closest support gaps   : 100; 100; 100
------------------------------------------------------------------------
Sentiment: Neutral
Why      : PCR 0.63 (<0.80) → bearish tilt; ΔPutOI 90 > -35 → bullish tilt
========================================================================",ok
HDFCBANK,equities,25-Nov-2025,03-Nov-2025 15:30:00,0.783,52173.0,40833.0,687.0,506.0,1000:8428; 1020:5387; 1100:4601; 1010:4507; 1050:4141,1000:6074; 950:5215; 1020:2439; 990:2302; 980:2175,10; 10; 30,10; 10; 20,"(1030, 214)","(1000, 282)",True,1000.0,Bearish,PCR 0.78 (<0.80) → bearish tilt; ΔCallOI 687 > 506 → bearish tilt,"========================================================================
Symbol: HDFCBANK | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 52,173
Total Put  OI: 40,833
PCR        : 0.78
ΔCall OI   : 687
ΔPut  OI   : 506
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 1000:8428; 1020:5387; 1100:4601; 1010:4507; 1050:4141
Top-5 Supports    (PE OI): 1000:6074; 950:5215; 1020:2439; 990:2302; 980:2175
Flow (ΔOI) CE hotspot: 1030 | ΔOI: 214
Flow (ΔOI) PE hotspot: 1000 | ΔOI: 282
Closest resistance gaps: 10; 10; 30
Closest support gaps   : 10; 10; 20
------------------------------------------------------------------------
⚪ Equilibrium Zone: 1000
Sentiment: Bearish
Why      : PCR 0.78 (<0.80) → bearish tilt; ΔCallOI 687 > 506 → bearish tilt
========================================================================",ok
HDFCLIFE,equities,25-Nov-2025,03-Nov-2025 15:30:00,0.615,9093.0,5596.0,412.0,592.0,750:1460; 800:1376; 760:1124; 780:1024; 810:1015,740:930; 750:885; 690:808; 730:733; 720:477,10; 10; 20,10; 10; 10,"(810, 319)","(670, 294)",False,,Neutral,PCR 0.62 (<0.80) → bearish tilt; ΔPutOI 592 > 412 → bullish tilt,"========================================================================
Symbol: HDFCLIFE | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 9,093
Total Put  OI: 5,596
PCR        : 0.62
ΔCall OI   : 412
ΔPut  OI   : 592
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 750:1460; 800:1376; 760:1124; 780:1024; 810:1015
Top-5 Supports    (PE OI): 740:930; 750:885; 690:808; 730:733; 720:477
Flow (ΔOI) CE hotspot: 810 | ΔOI: 319
Flow (ΔOI) PE hotspot: 670 | ΔOI: 294
Closest resistance gaps: 10; 10; 20
Closest support gaps   : 10; 10; 10
------------------------------------------------------------------------
Sentiment: Neutral
Why      : PCR 0.62 (<0.80) → bearish tilt; ΔPutOI 592 > 412 → bullish tilt
========================================================================",ok
HFCL,equities,25-Nov-2025,03-Nov-2025 15:30:00,0.567,6710.0,3805.0,-1116.0,-208.0,75:2024; 80:1599; 77:516; 78:469; 85:417,75:1060; 80:463; 70:375; 77:250; 72:179,1; 2; 2,2; 2; 3,"(88, 39)","(77, 55)",True,75.0,Neutral,"PCR 0.57 (<0.80) → bearish tilt; ΔPutOI -208 > -1,116 → bullish tilt","========================================================================
Symbol: HFCL | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 6,710
Total Put  OI: 3,805
PCR        : 0.57
ΔCall OI   : -1,116
ΔPut  OI   : -208
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 75:2024; 80:1599; 77:516; 78:469; 85:417
Top-5 Supports    (PE OI): 75:1060; 80:463; 70:375; 77:250; 72:179
Flow (ΔOI) CE hotspot: 88 | ΔOI: 39
Flow (ΔOI) PE hotspot: 77 | ΔOI: 55
Closest resistance gaps: 1; 2; 2
Closest support gaps   : 2; 2; 3
------------------------------------------------------------------------
⚪ Equilibrium Zone: 75
Sentiment: Neutral
Why      : PCR 0.57 (<0.80) → bearish tilt; ΔPutOI -208 > -1,116 → bullish tilt
========================================================================",ok
HAVELLS,equities,25-Nov-2025,03-Nov-2025 15:30:00,0.679,3925.0,2664.0,250.0,83.0,1500:938; 1600:815; 1560:509; 1520:408; 1540:369,1500:638; 1400:272; 1420:263; 1440:262; 1480:251,20; 20; 20,20; 20; 20,"(1500, 70)","(1500, 17)",True,1500.0,Bearish,PCR 0.68 (<0.80) → bearish tilt; ΔCallOI 250 > 83 → bearish tilt,"========================================================================
Symbol: HAVELLS | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 3,925
Total Put  OI: 2,664
PCR        : 0.68
ΔCall OI   : 250
ΔPut  OI   : 83
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 1500:938; 1600:815; 1560:509; 1520:408; 1540:369
Top-5 Supports    (PE OI): 1500:638; 1400:272; 1420:263; 1440:262; 1480:251
Flow (ΔOI) CE hotspot: 1500 | ΔOI: 70
Flow (ΔOI) PE hotspot: 1500 | ΔOI: 17
Closest resistance gaps: 20; 20; 20
Closest support gaps   : 20; 20; 20
------------------------------------------------------------------------
⚪ Equilibrium Zone: 1500
Sentiment: Bearish
Why      : PCR 0.68 (<0.80) → bearish tilt; ΔCallOI 250 > 83 → bearish tilt
========================================================================",ok
HEROMOTOCO,equities,25-Nov-2025,03-Nov-2025 15:30:00,0.728,9103.0,6624.0,711.0,206.0,6000:1547; 5600:1269; 6400:844; 5700:843; 5800:582,5000:1014; 5600:981; 4900:670; 5500:640; 5550:481,100; 100; 200,50; 50; 100,"(6200, 277)","(5500, 48)",False,,Bearish,PCR 0.73 (<0.80) → bearish tilt; ΔCallOI 711 > 206 → bearish tilt,"========================================================================
Symbol: HEROMOTOCO | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 9,103
Total Put  OI: 6,624
PCR        : 0.73
ΔCall OI   : 711
ΔPut  OI   : 206
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 6000:1547; 5600:1269; 6400:844; 5700:843; 5800:582
Top-5 Supports    (PE OI): 5000:1014; 5600:981; 4900:670; 5500:640; 5550:481
Flow (ΔOI) CE hotspot: 6200 | ΔOI: 277
Flow (ΔOI) PE hotspot: 5500 | ΔOI: 48
Closest resistance gaps: 100; 100; 200
Closest support gaps   : 50; 50; 100
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.73 (<0.80) → bearish tilt; ΔCallOI 711 > 206 → bearish tilt
========================================================================",ok
